latitude,longitude,runners,trees,pedestrians
42.336,-71.043,59.0,7.0,36.0
42.373,-71.099,225.0,0.0,6403.0
42.374,-71.063,295.0,22.0,380.0
42.311,-71.037,590.0,12.0,0.0
42.338,-71.083,66.0,9.0,410.0
42.247,-71.276,1.0,0.0,0.0
42.373,-71.081,55.0,0.0,810.0
42.325,-71.259,19.0,0.0,0.0
42.358,-71.142,14.0,70.0,0.0
42.362,-71.099,69.0,0.0,7244.0
42.421,-71.132,3.0,0.0,0.0
42.366,-71.063,762.0,0.0,144.0
42.362,-71.081,1463.0,0.0,5888.0
42.993,-71.38,1.0,0.0,0.0
42.385,-71.111,4.0,0.0,3117.0
42.336,-71.057,41.0,0.0,36.0
42.341,-71.274,18.0,0.0,0.0
42.33,-71.087,15.0,28.0,172.0
42.558,-71.188,1.0,0.0,0.0
42.241,-71.134,23.0,0.0,0.0
42.63,-71.311,3.0,0.0,0.0
42.339,-71.232,9.0,0.0,0.0
42.364,-71.144,10.0,23.0,0.0
42.45,-71.047,78.0,0.0,0.0
42.319,-71.046,8.0,76.0,0.0
42.34,-71.088,12.0,31.0,906.0
42.341,-71.067,8.0,4.0,26.0
42.47,-70.896,17.0,0.0,0.0
42.493,-70.865,14.0,0.0,0.0
42.376,-71.064,165.0,28.0,84.0
42.36,-71.123,13.0,4.0,1916.0
42.437,-71.046,13.0,0.0,0.0
42.284,-71.147,175.0,12.0,0.0
42.501,-71.157,2.0,0.0,0.0
42.375,-71.119,123.0,0.0,1784.0
43.18,-71.49,1.0,0.0,0.0
42.339,-71.087,6.0,21.0,172.0
42.382,-71.071,162.0,22.0,540.0
42.355,-71.114,27.0,0.0,798.0
42.332,-71.128,24.0,0.0,0.0
42.405,-71.115,2.0,0.0,0.0
42.337,-71.049,39.0,28.0,54.0
42.378,-71.048,17.0,0.0,204.0
42.345,-71.034,703.0,0.0,46.0
42.355,-71.144,83.0,28.0,0.0
43.174,-71.484,1.0,0.0,0.0
42.334,-71.111,20.0,46.0,2868.0
43.16,-71.471,1.0,0.0,0.0
42.372,-71.081,28.0,0.0,270.0
42.365,-71.105,51.0,0.0,3832.0
42.367,-71.035,5.0,16.0,612.0
42.341,-71.146,1.0,5.0,0.0
42.348,-71.05,74.0,18.0,46.0
42.284,-71.101,63.0,10.0,0.0
42.353,-71.175,5.0,0.0,0.0
42.354,-71.11,724.0,0.0,266.0
42.273,-71.07,788.0,26.0,0.0
42.381,-71.039,2.0,6.0,204.0
42.415,-71.135,2.0,0.0,0.0
42.519,-71.145,2.0,0.0,0.0
42.414,-71.15,8.0,0.0,0.0
42.475,-70.89,3.0,0.0,0.0
42.362,-71.061,1526.0,44.0,173.0
42.341,-71.124,209.0,0.0,35.0
42.327,-71.116,986.0,2.0,3967.0
42.315,-71.124,61.0,1.0,0.0
42.349,-71.084,777.0,25.0,1698.0
42.379,-71.095,6.0,0.0,540.0
42.516,-71.104,1.0,0.0,0.0
42.355,-71.101,581.0,0.0,18642.0
42.45,-71.068,7.0,0.0,0.0
42.323,-71.045,772.0,0.0,18.0
42.293,-71.048,24.0,7.0,0.0
42.35,-71.096,181.0,33.0,4640.0
42.27,-71.209,1.0,0.0,0.0
42.334,-71.103,7.0,113.0,3036.0
42.263,-71.252,3.0,0.0,0.0
42.342,-71.085,54.0,13.0,820.0
42.271,-71.073,151.0,0.0,0.0
42.473,-70.892,17.0,0.0,0.0
42.386,-71.114,408.0,0.0,4426.0
42.317,-71.268,27.0,0.0,0.0
42.373,-71.094,248.0,0.0,7202.0
42.401,-71.123,91.0,0.0,3143.0
42.3,-71.104,105.0,1.0,0.0
42.345,-71.08,17.0,4.0,410.0
42.572,-71.219,2.0,0.0,0.0
42.373,-71.051,24.0,4.0,570.0
42.329,-71.251,38.0,0.0,0.0
42.297,-71.092,1087.0,29.0,0.0
42.293,-71.131,5.0,0.0,0.0
42.299,-71.125,467.0,2.0,0.0
42.329,-71.141,18.0,0.0,0.0
42.427,-71.065,1.0,0.0,0.0
42.375,-71.06,502.0,0.0,190.0
42.361,-71.121,3.0,38.0,5748.0
42.39,-71.042,1.0,0.0,204.0
42.34,-71.285,10.0,0.0,0.0
42.298,-71.201,1.0,0.0,0.0
42.4,-71.145,27.0,0.0,0.0
42.375,-71.126,22.0,0.0,0.0
42.342,-71.055,112.0,8.0,36.0
42.35,-71.056,21.0,15.0,68.0
42.453,-70.976,7.0,0.0,0.0
42.341,-71.083,86.0,7.0,410.0
42.294,-71.112,1.0,37.0,0.0
42.454,-71.136,2.0,0.0,0.0
42.351,-71.073,1958.0,13.0,556.0
42.294,-71.13,560.0,39.0,0.0
42.37,-71.127,2637.0,36.0,0.0
42.369,-71.072,1857.0,0.0,270.0
42.329,-71.085,25.0,13.0,86.0
42.247,-71.038,1.0,0.0,0.0
42.258,-71.114,52.0,5.0,0.0
42.34,-71.128,200.0,0.0,0.0
42.363,-71.126,25.0,21.0,0.0
42.303,-71.286,19.0,0.0,0.0
42.287,-71.137,8.0,1.0,0.0
42.475,-70.887,9.0,0.0,0.0
42.36,-71.056,8119.0,5.0,10.0
42.35,-71.075,652.0,19.0,682.0
42.562,-71.194,2.0,0.0,0.0
42.321,-71.053,9.0,0.0,36.0
42.423,-71.042,2.0,0.0,0.0
42.327,-71.117,32.0,0.0,3885.0
42.294,-71.219,1.0,0.0,0.0
42.406,-71.134,3.0,0.0,0.0
42.293,-71.114,212.0,3.0,0.0
42.375,-71.093,15.0,0.0,270.0
42.333,-71.072,9.0,30.0,216.0
42.291,-71.075,810.0,9.0,0.0
42.581,-71.112,1.0,0.0,0.0
42.369,-71.073,2697.0,0.0,270.0
42.39,-71.117,336.0,0.0,1324.0
42.372,-71.071,249.0,0.0,270.0
42.307,-71.058,9.0,1.0,0.0
42.517,-71.161,3.0,0.0,0.0
42.769,-71.22,1.0,0.0,0.0
42.377,-71.139,15.0,0.0,0.0
42.332,-71.019,3.0,0.0,46.0
42.468,-70.905,11.0,0.0,0.0
42.379,-71.14,4.0,0.0,0.0
42.353,-71.159,34.0,4.0,0.0
42.346,-71.08,4.0,20.0,1088.0
42.297,-71.09,2.0,36.0,0.0
42.334,-71.079,9.0,55.0,324.0
42.305,-71.057,1.0,0.0,0.0
42.407,-71.134,7.0,0.0,0.0
42.426,-71.178,27.0,0.0,0.0
42.287,-71.13,62.0,13.0,0.0
42.342,-71.074,40.0,7.0,93.0
42.367,-71.065,709.0,30.0,126.0
42.349,-71.161,61.0,15.0,0.0
42.455,-71.136,3.0,0.0,0.0
42.341,-71.069,3.0,10.0,26.0
42.451,-71.047,13.0,0.0,0.0
42.526,-71.102,2.0,0.0,0.0
42.336,-71.086,45.0,6.0,172.0
42.338,-71.199,13.0,0.0,0.0
42.258,-71.298,1.0,0.0,0.0
42.342,-71.047,31.0,18.0,36.0
42.292,-71.106,2.0,61.0,0.0
42.335,-71.163,1.0,11.0,0.0
42.333,-71.054,26.0,0.0,36.0
42.774,-71.224,1.0,0.0,0.0
42.351,-71.074,2826.0,13.0,556.0
42.286,-71.135,37.0,12.0,0.0
42.394,-71.132,18.0,0.0,0.0
42.352,-71.143,15.0,7.0,0.0
42.335,-71.086,9.0,8.0,86.0
42.398,-71.13,45.0,0.0,0.0
42.376,-71.159,8.0,0.0,0.0
42.36,-71.15,45.0,16.0,0.0
42.323,-71.057,26.0,5.0,18.0
42.34,-71.083,76.0,11.0,1230.0
42.244,-71.032,2.0,0.0,0.0
42.28,-71.07,374.0,16.0,0.0
42.267,-71.233,2.0,0.0,0.0
42.414,-71.071,25.0,0.0,0.0
42.342,-71.093,10.0,22.0,2024.0
42.259,-71.044,1.0,0.0,0.0
42.335,-71.15,20.0,0.0,0.0
42.268,-71.14,524.0,0.0,0.0
42.291,-71.045,277.0,0.0,0.0
42.381,-71.117,1.0,0.0,1593.0
42.369,-71.109,101.0,0.0,1916.0
42.354,-71.125,27.0,20.0,0.0
42.268,-71.23,1.0,0.0,0.0
42.339,-71.083,30.0,10.0,820.0
42.331,-71.124,8.0,0.0,105.0
42.371,-71.032,12.0,15.0,408.0
42.432,-70.996,6.0,0.0,0.0
42.388,-71.115,373.0,0.0,2820.0
42.371,-71.108,14.0,0.0,3832.0
42.375,-71.063,229.0,7.0,190.0
42.302,-71.116,9.0,0.0,0.0
42.352,-71.11,2740.0,25.0,1326.0
42.317,-71.124,1305.0,1.0,0.0
42.287,-71.072,1.0,9.0,0.0
42.276,-71.146,301.0,24.0,0.0
42.401,-71.136,44.0,0.0,0.0
42.338,-71.072,5.0,4.0,108.0
42.379,-71.103,26.0,0.0,3830.0
42.331,-71.055,5.0,12.0,54.0
42.464,-70.951,24.0,0.0,0.0
42.294,-71.144,2.0,20.0,0.0
42.318,-71.04,5.0,96.0,0.0
42.341,-71.076,48.0,23.0,108.0
42.527,-71.16,1.0,0.0,0.0
42.349,-71.11,16.0,0.0,31058.0
42.385,-71.112,376.0,0.0,3089.0
42.361,-71.069,12643.0,30.0,12318.0
42.347,-71.042,4.0,0.0,92.0
42.566,-71.204,2.0,0.0,0.0
42.33,-71.248,56.0,0.0,0.0
42.33,-71.129,23.0,0.0,0.0
42.383,-71.107,413.0,0.0,5036.0
42.398,-71.136,46.0,0.0,0.0
42.362,-71.115,19.0,0.0,3832.0
42.449,-71.068,9.0,0.0,0.0
42.376,-71.137,6.0,0.0,0.0
42.369,-71.061,119.0,2.0,190.0
42.565,-71.108,1.0,0.0,0.0
42.363,-71.071,1269.0,5.0,4106.0
42.395,-71.118,72.0,0.0,3599.0
42.454,-71.066,8.0,0.0,0.0
42.622,-71.299,2.0,0.0,0.0
42.304,-71.1,2.0,0.0,0.0
42.732,-71.191,1.0,0.0,0.0
42.362,-71.062,1365.0,6.0,196.0
42.349,-71.113,15.0,0.0,21423.0
43.056,-71.441,1.0,0.0,0.0
42.315,-71.037,94.0,5.0,0.0
42.567,-71.208,1.0,0.0,0.0
42.349,-71.151,85.0,21.0,0.0
42.331,-71.063,1.0,17.0,54.0
42.386,-71.118,2.0,0.0,4248.0
42.348,-71.079,412.0,20.0,126.0
42.299,-71.104,750.0,3.0,0.0
42.375,-71.129,17.0,0.0,0.0
42.353,-71.055,819.0,64.0,68.0
42.259,-71.043,3.0,0.0,0.0
42.396,-71.143,2.0,0.0,0.0
42.311,-71.123,850.0,14.0,0.0
42.365,-71.136,21.0,20.0,0.0
42.432,-71.049,17.0,0.0,0.0
42.34,-71.161,17.0,14.0,0.0
42.386,-71.098,20.0,0.0,810.0
42.38,-71.12,123.0,0.0,4696.0
42.443,-70.988,4.0,0.0,0.0
42.381,-71.09,34.0,0.0,270.0
42.308,-71.058,17.0,2.0,0.0
42.354,-71.112,322.0,0.0,266.0
42.325,-71.083,45.0,1.0,258.0
42.577,-71.23,1.0,0.0,0.0
42.349,-71.154,33.0,23.0,0.0
42.252,-71.118,214.0,20.0,0.0
42.375,-71.116,12.0,0.0,1871.0
42.29,-71.07,337.0,10.0,0.0
42.346,-71.035,834.0,34.0,138.0
42.457,-71.051,18.0,0.0,0.0
42.326,-71.235,6.0,0.0,0.0
42.37,-71.195,5.0,0.0,0.0
42.373,-71.118,284.0,0.0,5712.0
42.364,-71.066,69.0,118.0,154.0
42.264,-71.27,1.0,0.0,0.0
42.252,-71.269,1.0,0.0,0.0
42.355,-71.087,1.0,0.0,7758.0
42.358,-71.053,403.0,28.0,54.0
42.315,-71.043,3.0,18.0,0.0
42.352,-71.154,32.0,20.0,0.0
42.367,-71.088,22.0,0.0,7758.0
42.468,-71.132,1.0,0.0,0.0
42.326,-71.048,479.0,0.0,18.0
42.369,-71.125,1852.0,0.0,0.0
42.347,-71.088,567.0,17.0,1132.0
42.376,-71.158,98.0,0.0,0.0
42.354,-71.102,881.0,0.0,6676.0
42.294,-71.146,482.0,1.0,0.0
42.306,-71.092,4.0,32.0,0.0
42.271,-71.084,5.0,10.0,0.0
42.295,-71.054,26.0,3.0,0.0
42.342,-71.056,60.0,23.0,36.0
42.33,-71.115,1077.0,0.0,4346.0
42.379,-71.07,19.0,43.0,540.0
42.317,-71.105,131.0,15.0,0.0
42.32,-71.051,25.0,1.0,18.0
42.622,-71.3,3.0,0.0,0.0
42.274,-71.205,1.0,0.0,0.0
42.351,-71.098,3703.0,8.0,10436.0
42.365,-71.088,20.0,0.0,5172.0
42.381,-71.113,69.0,0.0,1668.0
42.343,-71.086,95.0,5.0,1230.0
42.344,-71.109,28.0,0.0,1912.0
42.348,-71.081,45.0,1.0,126.0
42.32,-71.094,10.0,22.0,174.0
42.295,-71.125,49.0,19.0,0.0
42.29,-71.048,204.0,0.0,0.0
42.342,-71.102,594.0,27.0,1912.0
42.347,-71.061,22.0,50.0,36.0
42.361,-71.057,3908.0,5.0,30.0
42.367,-71.121,9.0,113.0,5748.0
42.321,-71.12,481.0,24.0,3234.0
42.366,-71.058,362.0,3.0,190.0
42.292,-71.096,4.0,2.0,0.0
42.373,-71.063,55.0,64.0,570.0
42.326,-71.116,355.0,0.0,1950.0
42.327,-71.044,6.0,0.0,36.0
42.365,-71.077,332.0,0.0,5888.0
42.286,-71.14,38.0,2.0,0.0
42.379,-71.049,3.0,0.0,394.0
42.336,-71.03,146.0,4.0,92.0
42.36,-71.146,23.0,20.0,0.0
42.356,-71.051,1674.0,26.0,92.0
42.349,-71.152,20.0,5.0,0.0
42.469,-70.899,9.0,0.0,0.0
42.355,-71.046,1888.0,30.0,138.0
42.782,-71.23,1.0,0.0,0.0
42.5,-71.135,1.0,0.0,0.0
42.348,-71.048,31.0,0.0,46.0
42.297,-71.082,3.0,22.0,0.0
42.275,-71.108,2.0,3.0,0.0
42.392,-71.141,31.0,0.0,0.0
42.486,-71.131,2.0,0.0,0.0
42.445,-71.141,11.0,0.0,0.0
42.336,-71.044,34.0,10.0,36.0
42.33,-71.199,20.0,0.0,0.0
42.354,-71.073,489.0,20.0,366.0
42.364,-71.055,992.0,30.0,30.0
42.338,-71.139,142.0,0.0,0.0
42.451,-70.979,9.0,0.0,0.0
42.574,-71.222,1.0,0.0,0.0
42.639,-71.313,6.0,0.0,0.0
42.343,-71.045,4.0,5.0,138.0
42.334,-71.148,40.0,0.0,0.0
42.331,-71.118,5.0,0.0,3982.0
42.349,-71.155,25.0,18.0,0.0
42.978,-71.369,1.0,0.0,0.0
42.345,-71.096,158.0,4.0,2320.0
42.316,-71.27,28.0,0.0,0.0
42.378,-71.124,46.0,0.0,771.0
42.353,-71.176,7.0,0.0,0.0
42.344,-71.082,73.0,57.0,820.0
42.343,-71.304,15.0,0.0,0.0
42.375,-71.106,19.0,0.0,1916.0
42.256,-71.297,1.0,0.0,0.0
42.339,-71.11,437.0,13.0,1912.0
42.268,-71.141,3.0,0.0,0.0
43.065,-71.446,1.0,0.0,0.0
42.363,-71.116,513.0,0.0,1916.0
42.329,-71.115,509.0,0.0,2135.0
42.298,-71.128,7.0,31.0,0.0
42.356,-71.152,8.0,28.0,0.0
42.38,-71.118,17.0,0.0,4827.0
42.312,-71.122,4.0,3.0,0.0
42.344,-71.099,9.0,2.0,4640.0
42.334,-71.013,94.0,0.0,375.0
42.338,-71.024,20.0,0.0,46.0
42.543,-71.171,2.0,0.0,0.0
42.467,-70.923,3.0,0.0,0.0
43.034,-71.412,1.0,0.0,0.0
42.317,-71.112,31.0,2.0,0.0
42.411,-71.085,1.0,0.0,0.0
42.404,-71.114,3.0,0.0,0.0
42.408,-71.117,1.0,0.0,0.0
42.342,-71.039,51.0,0.0,92.0
42.368,-71.189,20.0,0.0,0.0
42.272,-71.144,7.0,3.0,0.0
42.452,-70.978,11.0,0.0,0.0
42.431,-71.052,9.0,0.0,0.0
42.293,-71.128,83.0,7.0,0.0
42.349,-71.071,222.0,15.0,1668.0
42.379,-71.108,345.0,0.0,3712.0
42.276,-71.022,1.0,0.0,0.0
42.277,-71.147,3.0,6.0,0.0
42.363,-71.059,2786.0,25.0,52.0
42.36,-71.071,1479.0,6.0,4106.0
42.372,-71.135,129.0,0.0,0.0
42.341,-71.073,108.0,25.0,26.0
42.327,-71.045,4.0,0.0,36.0
42.264,-71.078,4.0,0.0,0.0
42.333,-71.023,638.0,30.0,92.0
42.319,-71.095,9.0,24.0,0.0
42.291,-71.126,1.0,53.0,0.0
42.27,-71.071,392.0,0.0,0.0
42.338,-71.211,13.0,0.0,0.0
42.379,-71.066,11.0,25.0,540.0
42.362,-71.152,48.0,0.0,0.0
42.352,-71.071,4167.0,21.0,1668.0
42.544,-71.172,1.0,0.0,0.0
42.37,-71.073,190.0,0.0,810.0
42.298,-71.104,1014.0,17.0,0.0
42.463,-70.961,14.0,0.0,0.0
42.271,-71.068,15.0,0.0,0.0
43.006,-71.394,1.0,0.0,0.0
42.291,-71.047,7.0,42.0,0.0
42.305,-71.092,25.0,6.0,0.0
42.339,-71.098,29.0,21.0,2024.0
42.445,-71.139,1.0,0.0,0.0
42.338,-71.088,2.0,2.0,86.0
42.293,-71.144,416.0,31.0,0.0
42.334,-71.089,2.0,19.0,258.0
42.372,-71.088,138.0,0.0,270.0
42.278,-71.143,696.0,13.0,0.0
42.344,-71.023,39.0,0.0,408.0
42.345,-71.066,79.0,5.0,26.0
42.859,-70.918,4.0,0.0,0.0
42.333,-71.115,20.0,0.0,1912.0
43.113,-71.443,1.0,0.0,0.0
42.273,-71.073,9.0,34.0,0.0
42.318,-71.042,8.0,22.0,0.0
42.352,-71.046,721.0,45.0,138.0
42.391,-71.103,1.0,0.0,2881.0
42.358,-71.133,42.0,84.0,0.0
42.352,-71.163,46.0,7.0,0.0
42.319,-71.266,10.0,0.0,0.0
42.368,-71.093,104.0,0.0,5172.0
42.322,-71.12,1755.0,8.0,4973.0
42.372,-71.051,58.0,0.0,190.0
42.331,-71.032,201.0,34.0,54.0
42.475,-71.15,3.0,0.0,0.0
42.371,-71.081,165.0,0.0,540.0
42.28,-71.05,15.0,4.0,0.0
42.397,-71.142,26.0,0.0,0.0
42.36,-71.05,1282.0,14.0,10.0
42.37,-71.133,3.0,0.0,0.0
42.333,-71.17,25.0,0.0,0.0
42.313,-71.041,419.0,14.0,0.0
42.493,-71.155,2.0,0.0,0.0
42.577,-71.229,3.0,0.0,0.0
42.338,-71.025,487.0,9.0,46.0
42.328,-71.095,11.0,12.0,9870.0
42.273,-71.071,2.0,7.0,0.0
42.444,-71.138,3.0,0.0,0.0
42.333,-71.082,56.0,30.0,216.0
42.355,-71.071,1628.0,28.0,6168.0
42.551,-71.164,3.0,0.0,0.0
42.426,-71.068,8.0,0.0,0.0
42.379,-71.125,50.0,0.0,0.0
42.462,-70.967,8.0,0.0,0.0
42.363,-71.065,557.0,0.0,98.0
42.335,-71.111,525.0,17.0,956.0
42.289,-71.107,91.0,21.0,0.0
42.39,-71.1,2.0,0.0,1485.0
42.537,-71.16,2.0,0.0,0.0
42.37,-71.107,322.0,0.0,5748.0
42.372,-71.084,125.0,0.0,270.0
42.347,-71.091,110.0,45.0,5242.0
43.114,-71.442,1.0,0.0,0.0
42.451,-71.137,2.0,0.0,0.0
42.372,-71.11,4.0,0.0,1916.0
42.403,-71.135,3.0,0.0,0.0
42.456,-70.936,2.0,0.0,0.0
42.473,-71.15,5.0,0.0,0.0
42.374,-71.064,66.0,53.0,84.0
42.346,-71.071,20.0,26.0,78.0
42.267,-71.269,1.0,0.0,0.0
42.292,-71.078,864.0,5.0,0.0
42.291,-71.106,7.0,68.0,0.0
42.443,-71.104,1.0,0.0,0.0
42.254,-71.138,87.0,4.0,0.0
42.833,-71.256,1.0,0.0,0.0
42.269,-71.068,2.0,0.0,0.0
42.385,-71.001,4.0,14.0,0.0
42.328,-71.062,11.0,0.0,54.0
42.364,-71.064,1895.0,54.0,294.0
42.361,-71.18,32.0,0.0,0.0
42.37,-71.12,272.0,0.0,5748.0
42.257,-71.272,1.0,0.0,0.0
42.459,-70.943,5.0,0.0,0.0
42.351,-71.078,1052.0,13.0,126.0
42.366,-71.139,179.0,0.0,0.0
42.375,-71.069,38.0,8.0,270.0
42.379,-71.056,3.0,28.0,380.0
42.325,-71.343,23.0,0.0,0.0
42.24,-71.133,46.0,29.0,0.0
42.641,-71.131,1.0,0.0,0.0
42.336,-71.073,1.0,47.0,216.0
42.339,-71.287,7.0,0.0,0.0
42.383,-71.111,8.0,0.0,4868.0
42.3,-71.1,360.0,15.0,0.0
42.342,-71.296,28.0,0.0,0.0
42.377,-71.057,8.0,27.0,570.0
42.589,-71.26,2.0,0.0,0.0
42.329,-71.096,20.0,10.0,3323.0
42.355,-71.133,50.0,46.0,0.0
42.339,-71.102,37.0,41.0,2024.0
42.293,-71.121,66.0,7.0,0.0
42.329,-71.045,1.0,0.0,18.0
42.449,-71.105,1.0,0.0,0.0
42.328,-71.229,18.0,0.0,0.0
42.357,-71.13,95.0,27.0,0.0
42.34,-71.096,28.0,63.0,3036.0
42.356,-71.147,63.0,0.0,0.0
42.338,-71.08,5.0,6.0,108.0
42.429,-71.141,1.0,0.0,0.0
42.382,-71.11,61.0,0.0,3375.0
42.281,-71.055,1.0,3.0,0.0
42.442,-70.989,5.0,0.0,0.0
42.401,-71.112,2.0,0.0,3387.0
42.393,-71.127,33.0,0.0,0.0
43.193,-71.52,1.0,0.0,0.0
42.368,-71.055,1041.0,24.0,380.0
42.331,-71.2,28.0,0.0,0.0
42.325,-71.099,153.0,48.0,17019.0
42.345,-71.03,20.0,0.0,46.0
42.314,-71.035,1.0,6.0,0.0
42.36,-71.054,5217.0,5.0,10.0
42.345,-71.114,45.0,0.0,4106.0
42.635,-71.315,3.0,0.0,0.0
42.43,-71.05,44.0,0.0,0.0
42.293,-71.079,1.0,0.0,0.0
42.329,-71.139,21.0,0.0,0.0
42.602,-71.284,1.0,0.0,0.0
42.375,-71.05,29.0,1.0,190.0
42.339,-71.14,10.0,0.0,0.0
42.346,-71.152,18.0,25.0,0.0
42.394,-71.067,37.0,8.0,540.0
42.333,-71.159,18.0,12.0,0.0
42.439,-70.992,2.0,0.0,0.0
42.402,-71.083,1.0,0.0,270.0
42.396,-71.108,1.0,0.0,1262.0
42.426,-71.181,16.0,0.0,0.0
42.327,-71.093,36.0,19.0,5843.0
42.352,-71.123,832.0,14.0,210.0
42.369,-71.116,24.0,0.0,1916.0
42.356,-71.096,915.0,0.0,7865.0
42.34,-71.097,19.0,76.0,3036.0
42.356,-71.114,768.0,0.0,1357.0
42.33,-71.062,6.0,0.0,36.0
42.459,-70.935,5.0,0.0,0.0
42.281,-71.042,97.0,0.0,0.0
42.325,-71.084,5.0,18.0,258.0
42.353,-71.082,1831.0,26.0,252.0
42.238,-71.126,3.0,0.0,0.0
42.344,-71.037,83.0,45.0,92.0
42.348,-71.088,857.0,7.0,566.0
42.347,-71.08,184.0,2.0,252.0
42.349,-71.097,2705.0,51.0,6960.0
42.285,-71.104,237.0,33.0,0.0
42.397,-71.062,2.0,0.0,540.0
42.334,-71.163,29.0,29.0,0.0
42.362,-71.146,131.0,15.0,0.0
42.461,-70.968,12.0,0.0,0.0
42.36,-71.152,64.0,5.0,0.0
42.254,-71.14,2.0,5.0,0.0
42.531,-71.159,3.0,0.0,0.0
42.304,-71.048,945.0,4.0,0.0
42.354,-71.084,7099.0,9.0,2345.0
42.394,-71.046,3.0,0.0,408.0
42.507,-71.16,4.0,0.0,0.0
42.376,-71.124,17.0,0.0,1616.0
42.346,-71.141,16.0,30.0,0.0
42.366,-71.065,1762.0,8.0,42.0
42.365,-71.076,2381.0,0.0,5888.0
43.076,-71.457,1.0,0.0,0.0
42.347,-71.079,195.0,32.0,252.0
42.377,-71.111,20.0,0.0,5665.0
42.401,-71.125,125.0,0.0,0.0
42.369,-71.132,1.0,6.0,0.0
42.345,-71.035,754.0,0.0,46.0
42.348,-71.099,499.0,9.0,2320.0
42.352,-71.055,1069.0,23.0,102.0
42.332,-71.053,19.0,1.0,18.0
42.349,-71.1,1503.0,75.0,27891.0
42.361,-71.096,236.0,0.0,7758.0
42.298,-71.129,6.0,72.0,0.0
42.425,-71.186,16.0,0.0,0.0
42.353,-71.115,3331.0,3.0,532.0
42.362,-71.117,1.0,0.0,3832.0
42.546,-71.163,3.0,0.0,0.0
42.368,-71.063,1.0,0.0,306.0
42.523,-71.148,3.0,0.0,0.0
42.413,-71.152,27.0,0.0,0.0
42.375,-71.151,14.0,0.0,0.0
42.366,-71.069,2686.0,11.0,42.0
42.302,-71.128,415.0,3.0,0.0
42.338,-71.159,1.0,5.0,0.0
42.272,-71.071,472.0,0.0,0.0
42.325,-71.123,13.0,0.0,4980.0
42.393,-71.106,1.0,0.0,1354.0
42.377,-71.076,1.0,0.0,810.0
42.326,-71.255,30.0,0.0,0.0
42.352,-71.1,226.0,5.0,52231.0
42.373,-71.06,35.0,26.0,570.0
42.301,-71.12,1376.0,18.0,0.0
42.35,-71.062,90.0,7.0,220.0
42.342,-71.077,16.0,10.0,216.0
42.338,-71.079,139.0,26.0,108.0
42.287,-71.062,161.0,1.0,0.0
42.362,-71.06,1999.0,3.0,104.0
42.393,-71.13,48.0,0.0,0.0
42.363,-71.085,1348.0,0.0,2765.0
42.338,-71.112,64.0,1.0,956.0
42.303,-71.206,1.0,0.0,0.0
42.348,-71.066,259.0,15.0,26.0
42.33,-71.097,6.0,32.0,6614.0
42.459,-70.97,13.0,0.0,0.0
42.342,-71.079,24.0,25.0,367.0
42.342,-71.123,260.0,0.0,140.0
42.265,-71.234,3.0,0.0,0.0
42.371,-71.064,27.0,94.0,84.0
42.331,-71.114,1101.0,18.0,6880.0
42.326,-71.088,7.0,5.0,86.0
42.332,-71.038,63.0,9.0,18.0
42.393,-71.101,26.0,0.0,1386.0
42.272,-71.073,476.0,23.0,0.0
42.352,-71.142,41.0,15.0,0.0
42.362,-71.141,25.0,37.0,0.0
42.527,-71.102,1.0,0.0,0.0
42.298,-71.124,19.0,53.0,0.0
42.433,-71.049,3.0,0.0,0.0
42.388,-71.116,229.0,0.0,2792.0
42.342,-71.125,4.0,0.0,0.0
42.374,-71.088,48.0,0.0,540.0
42.353,-71.069,928.0,43.0,3362.0
42.352,-71.042,63.0,0.0,138.0
42.373,-71.134,214.0,0.0,0.0
42.269,-71.097,295.0,10.0,0.0
42.344,-71.144,15.0,15.0,0.0
42.365,-71.142,133.0,0.0,0.0
42.327,-71.112,11.0,7.0,4326.0
42.328,-71.361,24.0,0.0,0.0
42.459,-71.057,5.0,0.0,0.0
42.348,-71.043,9.0,4.0,46.0
42.327,-71.237,22.0,0.0,0.0
42.271,-71.105,360.0,0.0,0.0
42.277,-71.056,564.0,29.0,0.0
42.394,-71.134,39.0,0.0,0.0
42.356,-71.071,5226.0,11.0,4112.0
42.354,-71.045,474.0,1.0,46.0
42.327,-71.127,29.0,0.0,0.0
42.372,-71.063,57.0,22.0,190.0
42.34,-71.1,100.0,113.0,3036.0
42.381,-71.126,23.0,0.0,0.0
42.35,-71.103,1201.0,35.0,14604.0
42.396,-71.128,15.0,0.0,0.0
42.496,-71.156,3.0,0.0,0.0
42.321,-71.121,1066.0,36.0,3178.0
42.375,-71.053,80.0,23.0,190.0
42.629,-71.309,7.0,0.0,0.0
42.335,-71.045,47.0,1.0,18.0
42.339,-71.124,65.0,0.0,70.0
42.358,-71.088,1866.0,0.0,7758.0
42.4,-71.062,89.0,0.0,540.0
42.374,-71.21,18.0,0.0,0.0
42.361,-71.151,1.0,0.0,0.0
42.343,-71.044,13.0,6.0,138.0
42.392,-71.119,218.0,0.0,3760.0
42.346,-71.076,92.0,102.0,228.0
42.349,-71.101,1236.0,25.0,25492.0
42.337,-71.083,2.0,12.0,593.0
42.363,-71.144,86.0,53.0,0.0
42.469,-70.897,19.0,0.0,0.0
42.331,-71.064,1.0,13.0,279.0
42.333,-71.014,38.0,0.0,92.0
42.327,-71.254,47.0,0.0,0.0
