latitude,longitude,frequency,logFreq
42.3495,-71.1159,2308,3.363235804
42.352,-71.1159,2307,3.363047595
42.358,-71.1019,2307,3.363047595
42.3575,-71.1044,2306,3.362859303
42.3455,-71.1129,2306,3.362859303
42.3535,-71.0844,2304,3.362482475
42.345,-71.1119,2302,3.362105319
42.348,-71.1154,2295,3.36078269
42.3255,-71.0964,2295,3.36078269
42.358,-71.1024,2292,3.360214613
42.355,-71.0849,2284,3.3586961
42.354,-71.0844,2282,3.35831564
42.327,-71.0974,2280,3.357934847
42.358,-71.1029,2277,3.357363031
42.3465,-71.1144,2272,3.356408327
42.349,-71.1159,2271,3.356217134
42.3585,-71.0984,2266,3.355259906
42.3585,-71.0989,2266,3.355259906
42.3445,-71.1109,2266,3.355259906
42.3585,-71.0994,2264,3.354876423
42.3585,-71.0979,2264,3.354876423
42.346,-71.1139,2264,3.354876423
42.352,-71.0839,2263,3.354684554
42.3585,-71.0974,2262,3.354492601
42.3515,-71.0839,2262,3.354492601
42.3585,-71.0999,2261,3.354300562
42.358,-71.1034,2261,3.354300562
42.3585,-71.0969,2259,3.353916231
42.347,-71.1149,2259,3.353916231
42.351,-71.0839,2256,3.353339095
42.3265,-71.0999,2256,3.353339095
42.3545,-71.0844,2256,3.353339095
42.3585,-71.1004,2255,3.353146546
42.345,-71.1124,2254,3.352953912
42.3585,-71.1009,2247,3.351603072
42.358,-71.1039,2246,3.351409752
42.3455,-71.1134,2239,3.350054094
42.3585,-71.1014,2238,3.349860082
42.327,-71.0994,2236,3.349471799
42.3445,-71.1114,2235,3.349277527
42.358,-71.1044,2232,3.34869419
42.355,-71.0844,2228,3.347915187
42.3585,-71.1019,2227,3.347720217
42.3485,-71.1159,2225,3.347330015
42.3475,-71.1154,2225,3.347330015
42.326,-71.0964,2218,3.345961542
42.3585,-71.1024,2215,3.345373731
42.351,-71.1164,2203,3.343014497
42.3505,-71.1164,2203,3.343014497
42.3585,-71.1029,2202,3.342817315
42.345,-71.1129,2201,3.342620043
42.3255,-71.1004,2200,3.342422681
42.3445,-71.1119,2198,3.342027688
42.325,-71.1004,2197,3.341830057
42.3515,-71.1164,2192,3.34084055
42.35,-71.1164,2192,3.34084055
42.359,-71.0979,2190,3.340444115
42.359,-71.0984,2190,3.340444115
42.359,-71.0989,2190,3.340444115
42.359,-71.0974,2189,3.340245762
42.3585,-71.1034,2188,3.340047318
42.359,-71.0994,2188,3.340047318
42.359,-71.0969,2187,3.339848783
42.359,-71.0999,2184,3.339252634
42.346,-71.1144,2182,3.338854746
42.359,-71.1004,2178,3.338057875
42.3465,-71.1149,2177,3.337858429
42.3585,-71.1039,2175,3.337459261
42.348,-71.1159,2173,3.337059726
42.359,-71.1009,2172,3.336859821
42.352,-71.1164,2172,3.336859821
42.3495,-71.1164,2171,3.336659823
42.3455,-71.1139,2169,3.336259552
42.359,-71.1014,2163,3.335056519
42.3585,-71.1044,2162,3.33485569
42.347,-71.1154,2156,3.333648757
42.3445,-71.1124,2155,3.333447274
42.359,-71.1019,2153,3.33304403
42.345,-71.1134,2144,3.331224781
42.359,-71.1024,2143,3.331022171
42.349,-71.1164,2142,3.330819466
42.3275,-71.0984,2142,3.330819466
42.344,-71.1114,2140,3.330413773
42.326,-71.1004,2139,3.330210785
42.359,-71.1029,2131,3.32858345
42.327,-71.0969,2130,3.328379603
42.3275,-71.0979,2124,3.327154512
42.3595,-71.0979,2122,3.32674538
42.3595,-71.0974,2121,3.326540669
42.3595,-71.0984,2121,3.326540669
42.3595,-71.0969,2121,3.326540669
42.359,-71.1034,2120,3.326335861
42.3595,-71.0989,2120,3.326335861
42.3595,-71.0994,2117,3.325720858
42.3475,-71.1159,2117,3.325720858
42.3595,-71.0999,2113,3.324899497
42.3275,-71.0989,2109,3.32407658
42.3445,-71.1129,2109,3.32407658
42.359,-71.1039,2108,3.323870607
42.3595,-71.1004,2108,3.323870607
42.344,-71.1119,2107,3.323664536
42.3485,-71.1164,2106,3.323458367
42.3265,-71.0964,2103,3.322839273
42.3595,-71.1009,2102,3.322632712
42.346,-71.1149,2100,3.322219295
42.3455,-71.1144,2098,3.321805484
42.359,-71.1044,2096,3.321391278
42.3595,-71.1014,2094,3.320976677
42.3465,-71.1154,2087,3.319522449
42.3595,-71.1019,2086,3.319314304
42.327,-71.0999,2084,3.318897715
42.345,-71.1139,2084,3.318897715
42.351,-71.1169,2079,3.317854489
42.3505,-71.1169,2079,3.317854489
42.3595,-71.1024,2076,3.317227349
42.3515,-71.1169,2072,3.316389751
42.35,-71.1169,2070,3.315970345
42.344,-71.1124,2069,3.315760491
42.3595,-71.1029,2066,3.315130317
42.348,-71.1164,2064,3.314709693
42.3275,-71.0974,2062,3.314288661
42.347,-71.1159,2060,3.31386722
42.3445,-71.1134,2059,3.313656347
42.36,-71.0979,2058,3.31344537
42.36,-71.0974,2058,3.31344537
42.36,-71.0984,2057,3.313234292
42.352,-71.1169,2057,3.313234292
42.36,-71.0989,2055,3.312811826
42.3595,-71.1034,2055,3.312811826
42.3495,-71.1169,2054,3.312600439
42.3585,-71.0719,2053,3.312388949
42.3615,-71.0689,2053,3.312388949
42.363,-71.0684,2053,3.312388949
42.36,-71.0674,2053,3.312388949
42.3625,-71.0674,2053,3.312388949
42.361,-71.0704,2053,3.312388949
42.3625,-71.0714,2053,3.312388949
42.359,-71.0709,2053,3.312388949
42.3625,-71.0689,2053,3.312388949
42.3605,-71.0684,2053,3.312388949
42.3615,-71.0704,2053,3.312388949
42.3605,-71.0694,2053,3.312388949
42.3595,-71.0674,2053,3.312388949
42.363,-71.0714,2053,3.312388949
42.3585,-71.0709,2053,3.312388949
42.36,-71.0719,2053,3.312388949
42.36,-71.0684,2053,3.312388949
42.359,-71.0704,2053,3.312388949
42.359,-71.0694,2053,3.312388949
42.36,-71.0704,2053,3.312388949
42.361,-71.0674,2053,3.312388949
42.364,-71.0704,2053,3.312388949
42.3635,-71.0699,2053,3.312388949
42.3605,-71.0704,2053,3.312388949
42.3615,-71.0699,2053,3.312388949
42.361,-71.0699,2053,3.312388949
42.362,-71.0714,2053,3.312388949
42.363,-71.0689,2053,3.312388949
42.3595,-71.0694,2053,3.312388949
42.3625,-71.0679,2053,3.312388949
42.3635,-71.0689,2053,3.312388949
42.3635,-71.0704,2053,3.312388949
42.3605,-71.0679,2053,3.312388949
42.3595,-71.0719,2053,3.312388949
42.3605,-71.0709,2053,3.312388949
42.3595,-71.0699,2053,3.312388949
42.363,-71.0699,2053,3.312388949
42.3595,-71.0684,2053,3.312388949
42.362,-71.0689,2053,3.312388949
42.3615,-71.0679,2053,3.312388949
42.3635,-71.0709,2053,3.312388949
42.3625,-71.0699,2053,3.312388949
42.3605,-71.0719,2053,3.312388949
42.3615,-71.0684,2053,3.312388949
42.363,-71.0679,2053,3.312388949
42.36,-71.0699,2053,3.312388949
42.362,-71.0679,2053,3.312388949
42.3625,-71.0704,2053,3.312388949
42.363,-71.0709,2053,3.312388949
42.362,-71.0709,2053,3.312388949
42.361,-71.0679,2053,3.312388949
42.364,-71.0709,2053,3.312388949
42.36,-71.0694,2053,3.312388949
42.3605,-71.0714,2053,3.312388949
42.3615,-71.0709,2053,3.312388949
42.3625,-71.0709,2053,3.312388949
42.3615,-71.0674,2053,3.312388949
42.362,-71.0694,2053,3.312388949
42.3595,-71.0714,2053,3.312388949
42.361,-71.0689,2053,3.312388949
42.36,-71.0709,2053,3.312388949
42.359,-71.0699,2053,3.312388949
42.362,-71.0674,2053,3.312388949
42.3595,-71.0689,2053,3.312388949
42.3595,-71.0679,2053,3.312388949
42.3605,-71.0699,2053,3.312388949
42.3635,-71.0694,2053,3.312388949
42.359,-71.0719,2053,3.312388949
42.3615,-71.0694,2053,3.312388949
42.3585,-71.0704,2053,3.312388949
42.359,-71.0689,2053,3.312388949
42.363,-71.0694,2053,3.312388949
42.36,-71.0679,2053,3.312388949
42.362,-71.0684,2053,3.312388949
42.361,-71.0684,2053,3.312388949
42.361,-71.0709,2053,3.312388949
42.3625,-71.0694,2053,3.312388949
42.3605,-71.0674,2053,3.312388949
42.3595,-71.0704,2053,3.312388949
42.362,-71.0704,2053,3.312388949
42.361,-71.0694,2053,3.312388949
42.3625,-71.0684,2053,3.312388949
42.3595,-71.0709,2053,3.312388949
42.3605,-71.0689,2053,3.312388949
42.361,-71.0714,2053,3.312388949
42.36,-71.0714,2053,3.312388949
42.3585,-71.0714,2053,3.312388949
42.362,-71.0699,2053,3.312388949
42.359,-71.0714,2053,3.312388949
42.3635,-71.0714,2053,3.312388949
42.36,-71.0689,2053,3.312388949
42.363,-71.0704,2053,3.312388949
42.3615,-71.0714,2053,3.312388949
42.36,-71.0994,2052,3.312177356
42.36,-71.0999,2048,3.311329952
42.3595,-71.1039,2044,3.310480891
42.3265,-71.1004,2044,3.310480891
42.36,-71.1004,2043,3.310268367
42.3605,-71.0669,2041,3.309843005
42.3275,-71.0994,2037,3.308991029
42.36,-71.1009,2037,3.308991029
42.36,-71.0669,2037,3.308991029
42.361,-71.0669,2036,3.308777774
42.349,-71.1169,2031,3.307709923
42.36,-71.1014,2030,3.307496038
42.3455,-71.1149,2028,3.307067951
42.344,-71.1129,2027,3.306853749
42.3435,-71.1119,2026,3.306639441
42.3595,-71.0669,2025,3.306425028
42.345,-71.1144,2022,3.305781151
42.36,-71.1019,2022,3.305781151
42.346,-71.1154,2022,3.305781151
42.3615,-71.0669,2021,3.305566314
42.3475,-71.1164,2019,3.305136319
42.36,-71.1024,2014,3.304059466
42.3445,-71.1139,2007,3.302547372
42.36,-71.1029,2005,3.302114377
42.3465,-71.1159,2003,3.301680949
42.3485,-71.1169,2001,3.301247089
42.3605,-71.0974,1999,3.300812794
42.3605,-71.0979,1998,3.300595484
42.362,-71.0669,1997,3.300378065
42.3605,-71.0984,1997,3.300378065
42.36,-71.1034,1995,3.2999429
42.3605,-71.0989,1995,3.2999429
42.3605,-71.0994,1992,3.299289334
42.3435,-71.1124,1992,3.299289334
42.3605,-71.0999,1988,3.29841638
42.326,-71.0959,1987,3.298197867
42.327,-71.0964,1985,3.297760511
42.36,-71.1039,1985,3.297760511
42.3605,-71.1004,1983,3.297322714
42.344,-71.1134,1983,3.297322714
42.3605,-71.1009,1977,3.296006669
42.3275,-71.0969,1975,3.2955671
42.351,-71.1174,1973,3.295127085
42.347,-71.1164,1972,3.294906911
42.3505,-71.1174,1972,3.294906911
42.3605,-71.1014,1971,3.294686624
42.348,-71.1169,1968,3.294025094
42.3515,-71.1174,1967,3.29380436
42.35,-71.1174,1965,3.293362555
42.3605,-71.1019,1964,3.293141483
42.3625,-71.0669,1964,3.293141483
42.345,-71.1149,1961,3.292477594
42.3455,-71.1154,1959,3.292034436
42.328,-71.0984,1959,3.292034436
42.3255,-71.1009,1957,3.291590826
42.3605,-71.1024,1956,3.29136885
42.352,-71.1174,1956,3.29136885
42.3435,-71.1129,1955,3.291146762
42.3445,-71.1144,1953,3.290702243
42.3495,-71.1174,1952,3.290479813
42.328,-71.0979,1949,3.289811839
42.325,-71.1009,1948,3.289588953
42.346,-71.1159,1947,3.289365952
42.3605,-71.1029,1947,3.289365952
42.3275,-71.0999,1945,3.288919606
42.361,-71.0974,1944,3.288696261
42.361,-71.0979,1943,3.288472801
42.327,-71.1004,1943,3.288472801
42.361,-71.0984,1941,3.288025535
42.328,-71.0989,1940,3.28780173
42.361,-71.0989,1938,3.287353773
42.3605,-71.1034,1938,3.287353773
42.344,-71.1139,1937,3.287129621
42.361,-71.0994,1935,3.286680969
42.349,-71.1174,1933,3.286231854
42.361,-71.0999,1931,3.285782274
42.3475,-71.1169,1931,3.285782274
42.326,-71.1009,1931,3.285782274
42.3605,-71.1039,1929,3.285332228
42.3265,-71.0959,1928,3.28510703
42.361,-71.1004,1927,3.284881715
42.3465,-71.1164,1924,3.284205068
42.343,-71.1124,1923,3.283979284
42.361,-71.1009,1921,3.283527365
42.3435,-71.1134,1915,3.282168778
42.361,-71.1014,1915,3.282168778
42.328,-71.0974,1913,3.28171497
42.3485,-71.1174,1909,3.280805928
42.361,-71.1019,1908,3.28057837
42.3245,-71.1009,1903,3.279438788
42.361,-71.1024,1901,3.278982117
42.345,-71.1154,1900,3.278753601
42.3445,-71.1149,1899,3.278524965
42.328,-71.0994,1897,3.278067331
42.3455,-71.1159,1893,3.277150614
42.361,-71.1029,1893,3.277150614
42.3615,-71.0974,1892,3.276921132
42.347,-71.1169,1891,3.276691529
42.344,-71.1144,1890,3.276461804
42.3615,-71.0979,1890,3.276461804
42.343,-71.1129,1889,3.276231958
42.3615,-71.0984,1888,3.27600199
42.3615,-71.0989,1886,3.275541688
42.361,-71.1034,1885,3.275311355
42.3615,-71.0994,1882,3.274619619
42.3265,-71.1009,1881,3.274388796
42.3275,-71.0964,1881,3.274388796
42.348,-71.1174,1881,3.274388796
42.351,-71.1179,1880,3.274157849
42.3505,-71.1179,1879,3.27392678
42.3615,-71.0999,1879,3.27392678
42.361,-71.1039,1876,3.273232834
42.3515,-71.1179,1876,3.273232834
42.346,-71.1164,1876,3.273232834
42.3435,-71.1139,1874,3.272769587
42.3615,-71.1004,1874,3.272769587
42.35,-71.1179,1873,3.272537777
42.3615,-71.1009,1869,3.271609301
42.352,-71.1179,1867,3.271144318
42.3615,-71.1014,1863,3.270212855
42.3495,-71.1179,1862,3.269979677
42.3425,-71.1124,1861,3.269746373
42.327,-71.0959,1859,3.26927939
42.328,-71.0969,1859,3.26927939
42.3615,-71.1019,1857,3.268811904
42.343,-71.1134,1854,3.26810973
42.3525,-71.1179,1853,3.267875419
42.3465,-71.1169,1851,3.267406419
42.3275,-71.1004,1851,3.267406419
42.3475,-71.1174,1850,3.267171728
42.3615,-71.1024,1850,3.267171728
42.349,-71.1179,1846,3.266231697
42.3445,-71.1154,1845,3.26599637
42.362,-71.0974,1843,3.265525335
42.3615,-71.1029,1842,3.265289626
42.344,-71.1149,1841,3.265053789
42.345,-71.1159,1841,3.265053789
42.362,-71.0979,1841,3.265053789
42.328,-71.0999,1839,3.264581729
42.362,-71.0984,1839,3.264581729
42.3285,-71.0984,1837,3.264109156
42.362,-71.0989,1836,3.263872677
42.3615,-71.1034,1834,3.263399331
42.362,-71.0994,1833,3.263162465
42.3285,-71.0979,1831,3.262688344
42.3435,-71.1144,1831,3.262688344
42.3455,-71.1164,1830,3.26245109
42.3425,-71.1129,1830,3.26245109
42.362,-71.0999,1829,3.262213705
42.3485,-71.1179,1826,3.261500773
42.3615,-71.1039,1826,3.261500773
42.362,-71.1004,1825,3.261262869
42.3285,-71.0989,1825,3.261262869
42.326,-71.0954,1824,3.261024834
42.327,-71.1009,1822,3.260548373
42.362,-71.1009,1820,3.260071388
42.347,-71.1174,1817,3.259354927
42.343,-71.1139,1816,3.259115844
42.362,-71.1014,1814,3.258637283
42.346,-71.1169,1810,3.257678575
42.3285,-71.0974,1809,3.257438567
42.362,-71.1019,1808,3.257198426
42.348,-71.1179,1803,3.255995727
42.362,-71.1024,1801,3.255513713
42.3425,-71.1134,1798,3.254789687
42.3285,-71.0994,1798,3.254789687
42.328,-71.0964,1797,3.254548077
42.351,-71.1184,1797,3.254548077
42.3505,-71.1184,1796,3.254306332
42.3625,-71.0979,1795,3.254064453
42.3265,-71.0954,1794,3.253822439
42.362,-71.1029,1794,3.253822439
42.3515,-71.1184,1794,3.253822439
42.344,-71.1154,1793,3.25358029
42.3445,-71.1159,1792,3.253338005
42.3275,-71.0959,1792,3.253338005
42.3625,-71.0984,1792,3.253338005
42.35,-71.1184,1791,3.253095586
42.3255,-71.1014,1791,3.253095586
42.3625,-71.0989,1789,3.252610341
42.3435,-71.1149,1788,3.252367514
42.352,-71.1184,1787,3.252124553
42.362,-71.1034,1787,3.252124553
42.3625,-71.0994,1786,3.251881455
42.345,-71.1164,1784,3.25139485
42.3465,-71.1174,1783,3.251151343
42.3625,-71.0999,1782,3.2509077
42.3495,-71.1184,1782,3.2509077
42.326,-71.1014,1781,3.250663919
42.325,-71.1014,1780,3.250420002
42.362,-71.1039,1779,3.250175948
42.343,-71.1144,1778,3.249931757
42.3625,-71.1004,1778,3.249931757
42.3475,-71.1179,1777,3.249687428
42.3525,-71.1184,1776,3.249442961
42.342,-71.1129,1776,3.249442961
42.328,-71.1004,1775,3.249198357
42.3625,-71.1009,1773,3.248708736
42.3285,-71.0969,1773,3.248708736
42.349,-71.1184,1769,3.247727833
42.3455,-71.1169,1769,3.247727833
42.3625,-71.1014,1768,3.247482261
42.3425,-71.1139,1764,3.246498581
42.3275,-71.1009,1763,3.246252312
42.3625,-71.1019,1762,3.246005904
42.3285,-71.0999,1758,3.245018871
42.3625,-71.1024,1756,3.244524512
42.3265,-71.1014,1756,3.244524512
42.327,-71.0954,1754,3.244029589
42.329,-71.0984,1753,3.243781916
42.3485,-71.1184,1752,3.243534102
42.363,-71.0979,1751,3.243286146
42.3625,-71.1029,1749,3.242789809
42.329,-71.0979,1749,3.242789809
42.347,-71.1179,1749,3.242789809
42.363,-71.0984,1748,3.242541428
42.3245,-71.1014,1747,3.242292905
42.346,-71.1174,1747,3.242292905
42.344,-71.1159,1746,3.242044239
42.342,-71.1134,1746,3.242044239
42.329,-71.0989,1745,3.241795431
42.3435,-71.1154,1745,3.241795431
42.363,-71.0989,1745,3.241795431
42.363,-71.0994,1742,3.241048151
42.3625,-71.1034,1742,3.241048151
42.3445,-71.1164,1741,3.240798771
42.343,-71.1149,1739,3.240299582
42.363,-71.0999,1738,3.240049772
42.363,-71.1004,1734,3.239049093
42.329,-71.0974,1734,3.239049093
42.3625,-71.1039,1734,3.239049093
42.328,-71.0959,1733,3.238798563
42.348,-71.1184,1732,3.238547888
42.3285,-71.0964,1730,3.238046103
42.345,-71.1169,1730,3.238046103
42.3425,-71.1144,1729,3.237794993
42.363,-71.1009,1729,3.237794993
42.329,-71.0994,1726,3.237040791
42.351,-71.1189,1724,3.236537261
42.363,-71.1014,1724,3.236537261
42.3505,-71.1189,1723,3.236285277
42.327,-71.1014,1722,3.236033147
42.3515,-71.1189,1721,3.23578087
42.3465,-71.1179,1719,3.235275877
42.35,-71.1189,1718,3.235023159
42.363,-71.1019,1718,3.235023159
42.352,-71.1189,1716,3.234517284
42.342,-71.1139,1715,3.234264124
42.3285,-71.1004,1713,3.233757363
42.363,-71.1024,1712,3.23350376
42.3455,-71.1174,1712,3.23350376
42.3275,-71.0954,1711,3.23325001
42.328,-71.1009,1710,3.23299611
42.3495,-71.1189,1710,3.23299611
42.329,-71.0969,1710,3.23299611
42.3475,-71.1184,1710,3.23299611
42.3635,-71.0979,1709,3.232742063
42.3525,-71.1189,1707,3.232233521
42.3635,-71.0984,1706,3.231979027
42.363,-71.1029,1706,3.231979027
42.326,-71.0949,1704,3.23146959
42.3635,-71.0989,1703,3.231214648
42.3435,-71.1159,1702,3.230959556
42.3635,-71.0994,1700,3.230448921
42.349,-71.1189,1699,3.230193379
42.3415,-71.1134,1699,3.230193379
42.344,-71.1164,1699,3.230193379
42.363,-71.1034,1699,3.230193379
42.343,-71.1154,1699,3.230193379
42.329,-71.0999,1698,3.229937686
42.3635,-71.0999,1696,3.229425848
42.3295,-71.0984,1693,3.228656958
42.3425,-71.1149,1693,3.228656958
42.3635,-71.1004,1692,3.228400359
42.363,-71.1039,1692,3.228400359
42.3295,-71.0979,1691,3.228143608
42.3445,-71.1169,1691,3.228143608
42.346,-71.1179,1689,3.22762965
42.3265,-71.0949,1689,3.22762965
42.3295,-71.0989,1687,3.227115083
42.3635,-71.1009,1687,3.227115083
42.347,-71.1184,1686,3.22685757
42.3275,-71.1014,1685,3.226599905
42.3485,-71.1189,1685,3.226599905
42.3285,-71.0959,1684,3.226342087
42.342,-71.1144,1683,3.226084116
42.3635,-71.1014,1682,3.225825991
42.3295,-71.0974,1680,3.225309282
42.329,-71.0964,1679,3.225050696
42.345,-71.1174,1677,3.224533063
42.3635,-71.1019,1677,3.224533063
42.3295,-71.0994,1673,3.223495941
42.328,-71.0954,1672,3.223236273
42.3635,-71.1024,1671,3.22297645
42.3255,-71.1019,1670,3.222716471
42.3415,-71.1139,1670,3.222716471
42.326,-71.1019,1669,3.222456337
42.364,-71.0979,1669,3.222456337
42.348,-71.1189,1668,3.222196046
42.327,-71.0949,1667,3.2219356
42.364,-71.0984,1667,3.2219356
42.3635,-71.1029,1665,3.221414238
42.3285,-71.1009,1665,3.221414238
42.329,-71.1004,1665,3.221414238
42.364,-71.0989,1664,3.221153322
42.3295,-71.0969,1663,3.220892249
42.3465,-71.1184,1661,3.220369632
42.343,-71.1159,1660,3.220108088
42.364,-71.0994,1660,3.220108088
42.3435,-71.1164,1659,3.219846386
42.3455,-71.1179,1658,3.219584526
42.325,-71.1019,1658,3.219584526
42.3265,-71.1019,1658,3.219584526
42.3635,-71.1034,1658,3.219584526
42.351,-71.1194,1658,3.219584526
42.364,-71.0999,1657,3.219322508
42.3425,-71.1154,1657,3.219322508
42.341,-71.1134,1656,3.219060332
42.3515,-71.1194,1656,3.219060332
42.3505,-71.1194,1656,3.219060332
42.344,-71.1169,1653,3.218272854
42.3295,-71.0999,1653,3.218272854
42.364,-71.1004,1652,3.218010043
42.35,-71.1194,1652,3.218010043
42.352,-71.1194,1651,3.217747073
42.33,-71.0984,1651,3.217747073
42.328,-71.1014,1650,3.217483944
42.342,-71.1149,1650,3.217483944
42.3475,-71.1189,1649,3.217220656
42.33,-71.0979,1649,3.217220656
42.364,-71.1009,1648,3.216957207
42.33,-71.0989,1646,3.216429831
42.3495,-71.1194,1645,3.216165902
42.329,-71.0959,1644,3.215901813
42.3525,-71.1194,1644,3.215901813
42.3445,-71.1174,1643,3.215637563
42.364,-71.1014,1643,3.215637563
42.33,-71.0974,1642,3.215373153
42.3275,-71.0949,1641,3.215108581
42.3415,-71.1144,1641,3.215108581
42.3295,-71.0964,1640,3.214843848
42.327,-71.1019,1639,3.214578954
42.364,-71.1019,1638,3.214313897
42.3285,-71.0954,1637,3.214048679
42.349,-71.1194,1636,3.213783299
42.33,-71.0994,1636,3.213783299
42.346,-71.1184,1634,3.213252052
42.364,-71.1024,1632,3.212720154
42.3645,-71.0979,1632,3.212720154
42.3245,-71.1019,1632,3.212720154
42.329,-71.1009,1629,3.211921084
42.3645,-71.0984,1629,3.211921084
42.33,-71.0969,1629,3.211921084
42.341,-71.1139,1629,3.211921084
42.3295,-71.1004,1628,3.211654401
42.347,-71.1189,1628,3.211654401
42.345,-71.1179,1627,3.211387553
42.364,-71.1029,1626,3.211120541
42.3645,-71.0989,1626,3.211120541
42.3485,-71.1194,1624,3.210586025
42.3645,-71.0994,1623,3.21031852
42.3305,-71.0984,1621,3.209783015
42.343,-71.1164,1621,3.209783015
42.3425,-71.1159,1621,3.209783015
42.33,-71.0999,1620,3.209515015
42.364,-71.1034,1620,3.209515015
42.3305,-71.0979,1620,3.209515015
42.3645,-71.0999,1619,3.209246849
42.3285,-71.1014,1619,3.209246849
42.3305,-71.0989,1618,3.208978517
42.3435,-71.1169,1617,3.20871002
42.3275,-71.1019,1617,3.20871002
42.342,-71.1154,1617,3.20871002
42.328,-71.0949,1616,3.208441356
42.3645,-71.1004,1615,3.208172527
42.3305,-71.0974,1615,3.208172527
